Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-19 00:00:00-05:00,28.655557436223706,28.778227459292257,28.622103522317094,28.648866653442383,149449600,0.0,0.0
2015-02-20 00:00:00-05:00,28.686784587541602,28.883056640625,28.559656300973938,28.883056640625,195793600,0.0,0.0
2015-02-23 00:00:00-05:00,28.999038964560516,29.66368293762207,28.918746152809994,29.66368293762207,283896400,0.0,0.0
2015-02-24 00:00:00-05:00,29.650297536470323,29.79750157285755,29.255524312794314,29.478559494018555,276912400,0.0,0.0
2015-02-25 00:00:00-05:00,29.34250936350478,29.351432677017822,28.581958540748293,28.724700927734375,298846800,0.0,0.0
2015-02-26 00:00:00-05:00,28.72470452313577,29.188618189719218,28.238489376472206,29.088253021240234,365150000,0.0,0.0
2015-02-27 00:00:00-05:00,28.9945786223735,29.12171033143034,28.60203786003965,28.651105880737305,248059200,0.0,0.0
2015-03-02 00:00:00-05:00,28.82729907324928,29.057025052791815,28.61541631777035,28.79161262512207,192386800,0.0,0.0
2015-03-03 00:00:00-05:00,28.762622527073855,28.887521701665655,28.568579577817705,28.851835250854492,151265200,0.0,0.0
2015-03-04 00:00:00-05:00,28.79385172413756,28.896446031850218,28.619884503887594,28.668949127197266,126665200,0.0,0.0
2015-03-05 00:00:00-05:00,28.67786411038587,28.71577968293683,28.04890496520124,28.193878173828125,226068400,0.0,0.0
2015-03-06 00:00:00-05:00,28.637712176628323,28.854056546487634,28.160418788749233,28.236249923706055,291368400,0.0,0.0
2015-03-09 00:00:00-04:00,28.53958972994895,28.898678311950718,27.89278717948806,28.356700897216797,354114000,0.0,0.0
2015-03-10 00:00:00-04:00,28.193880208039282,28.37453817397716,27.611758204879983,27.770112991333008,275426400,0.0,0.0
2015-03-11 00:00:00-04:00,27.823639441261683,27.82809939626541,27.234826686610546,27.26382064819336,275756000,0.0,0.0
2015-03-12 00:00:00-04:00,27.279426450234777,27.857088326955232,27.127762492410778,27.75672149658203,193450800,0.0,0.0
2015-03-13 00:00:00-04:00,27.745587779645845,27.968623048450677,27.339663658486014,27.56492805480957,207309200,0.0,0.0
2015-03-16 00:00:00-04:00,27.629600386252577,27.868247985839844,27.404336055974127,27.868247985839844,143497200,0.0,0.0
2015-03-17 00:00:00-04:00,28.0801268802339,28.396836397870313,28.024368090440596,28.334386825561523,204092400,0.0,0.0
2015-03-18 00:00:00-04:00,28.32547163340424,28.80722850316116,28.184960063870278,28.65333366394043,261083600,0.0,0.0
2015-03-19 00:00:00-04:00,28.715784764757345,28.827302375494266,28.414687556092396,28.43699073791504,183238000,0.0,0.0
2015-03-20 00:00:00-04:00,28.604261958348598,28.637715874194154,27.915084065955917,28.080129623413086,274780400,0.0,0.0
2015-03-23 00:00:00-04:00,28.35223447305032,28.51504921175649,28.21841199535537,28.37230682373047,150838800,0.0,0.0
2015-03-24 00:00:00-04:00,28.376773535214518,28.557429828386248,28.22733863538643,28.25633430480957,131369200,0.0,0.0
2015-03-25 00:00:00-04:00,28.222877608330712,28.28532719914313,27.518085479736328,27.518085479736328,206620800,0.0,0.0
2015-03-26 00:00:00-04:00,27.379803020425417,27.852636579424896,27.344116569831844,27.70989418029785,190291600,0.0,0.0
2015-03-27 00:00:00-04:00,27.78349445074899,27.812488413804292,27.413256908193112,27.48908805847168,158184800,0.0,0.0
2015-03-30 00:00:00-04:00,27.667525294457178,28.191657826703494,27.65637285056137,28.184967041015625,188398800,0.0,0.0
2015-03-31 00:00:00-04:00,28.122509221365174,28.211723646988165,27.73665925535943,27.75227165222168,168362400,0.0,0.0
2015-04-01 00:00:00-04:00,27.839255784125836,27.906167030034535,27.455634937713125,27.712125778198242,162485600,0.0,0.0
2015-04-02 00:00:00-04:00,27.886089016343043,28.00429739259133,27.698740276996347,27.950769424438477,128880400,0.0,0.0
2015-04-06 00:00:00-04:00,27.76119313694559,28.43922038628098,27.729968343365062,28.403533935546875,148776000,0.0,0.0
2015-04-07 00:00:00-04:00,28.468206720056518,28.57526264031402,28.09796925186649,28.104660034179688,140049200,0.0,0.0
2015-04-08 00:00:00-04:00,28.068986276070888,28.191656345985603,27.87271586583129,28.013227462768555,149316800,0.0,0.0
2015-04-09 00:00:00-04:00,28.068978288327784,28.23179472555157,27.803567569642333,28.227333068847656,129936000,0.0,0.0
2015-04-10 00:00:00-04:00,28.091279896730754,28.372304696547733,27.937386781517116,28.34777069091797,160752000,0.0,0.0
2015-04-13 00:00:00-04:00,28.63102590431251,28.675635664369466,28.238485199838177,28.29201316833496,145460400,0.0,0.0
2015-04-14 00:00:00-04:00,28.325469811821563,28.3901502226733,28.08236226564899,28.16934585571289,102098400,0.0,0.0
2015-04-15 00:00:00-04:00,28.19387768555363,28.354461584451354,28.10466327397265,28.276399612426758,115881600,0.0,0.0
2015-04-16 00:00:00-04:00,28.16488816757163,28.34777698547961,28.126972587405962,28.14035415649414,113476000,0.0,0.0
2015-04-17 00:00:00-04:00,28.002071581178537,28.133661539638638,27.758962314959685,27.82364273071289,207828000,0.0,0.0
2015-04-20 00:00:00-04:00,28.006534023968626,28.57527284479324,27.917319590812674,28.45929527282715,188217200,0.0,0.0
2015-04-21 00:00:00-04:00,28.570815232392768,28.59311671415308,28.251873073666808,28.305402755737305,129740400,0.0,0.0
2015-04-22 00:00:00-04:00,28.3232398841829,28.742545452226807,28.173806706923077,28.686786651611328,150618000,0.0,0.0
2015-04-23 00:00:00-04:00,28.615417588498797,29.088251135816996,28.57973113878685,28.920974731445312,183083600,0.0,0.0
2015-04-24 00:00:00-04:00,29.10387053064716,29.135095329016192,28.822843942078105,29.057031631469727,178103600,0.0,0.0
2015-04-27 00:00:00-04:00,29.50978211147623,29.69267258017867,29.251060503517596,29.585613250732422,387816800,0.0,0.0
2015-04-28 00:00:00-04:00,29.98931371036218,30.00715353104131,28.89867174682491,29.119474411010742,475696000,0.0,0.0
2015-04-29 00:00:00-04:00,29.03025853658896,29.349197196049392,28.615412984364703,28.69124412536621,253544400,0.0,0.0
2015-04-30 00:00:00-04:00,28.69125534884993,28.69125534884993,27.78573274917636,27.91286277770996,332781600,0.0,0.0
2015-05-01 00:00:00-04:00,28.124743057305324,29.023576492160604,27.94631588860393,28.760393142700195,234050400,0.0,0.0
2015-05-04 00:00:00-04:00,28.88305682162143,29.121706106138507,28.606491963565983,28.704627990722656,203953200,0.0,0.0
2015-05-05 00:00:00-04:00,28.581959582418435,28.648870823217013,28.053367246279116,28.057828903198242,197085600,0.0,0.0
2015-05-06 00:00:00-04:00,28.227335402903112,28.269712636977108,27.513623417372457,27.88163185119629,288564000,0.0,0.0
2015-05-07 00:00:00-04:00,27.944336004303814,28.237733665003038,27.776360909592672,28.054080963134766,175763600,0.13,0.0
2015-05-08 00:00:00-04:00,28.372116064317304,28.582645416259766,28.24445504869353,28.582645416259766,222201600,0.0,0.0
2015-05-11 00:00:00-04:00,28.53113307662528,28.569207025947833,28.136950994793693,28.291488647460938,168143200,0.0,0.0
2015-05-12 00:00:00-04:00,28.13023615371956,28.41691344970307,27.955542283275328,28.19070816040039,192640000,0.0,0.0
2015-05-13 00:00:00-04:00,28.25341637720633,28.486342089006992,28.190705937246793,28.222061157226562,138776800,0.0,0.0
2015-05-14 00:00:00-04:00,28.5356237858586,28.880531311035156,28.47963206039422,28.880531311035156,180814000,0.0,0.0
2015-05-15 00:00:00-04:00,28.907398782348185,29.001464435626257,28.714787182551436,28.840208053588867,152832000,0.0,0.0
2015-05-18 00:00:00-04:00,28.752865630259638,29.276947245150403,28.748385336318027,29.158245086669922,203531600,0.0,0.0
2015-05-19 00:00:00-04:00,29.270225068418622,29.312779312198696,29.035059217371547,29.131366729736328,178532800,0.0,0.0
2015-05-20 00:00:00-04:00,29.11569194491725,29.335178511920034,28.967872996390373,29.12912940979004,145819600,0.0,0.0
2015-05-21 00:00:00-04:00,29.131358070697047,29.480745668988863,29.07760481809002,29.426992416381836,158921600,0.0,0.0
2015-05-22 00:00:00-04:00,29.47402915446825,29.780862544686343,29.429233065198684,29.684555053710938,182384000,0.0,0.0
2015-05-26 00:00:00-04:00,29.69800611131276,29.767435289034083,28.91859900134078,29.030582427978516,282790400,0.0,0.0
2015-05-27 00:00:00-04:00,29.19183927210583,29.62185522672724,29.126890387368768,29.572582244873047,183332800,0.0,0.0
2015-05-28 00:00:00-04:00,29.532262923489736,29.552419115666552,29.362049382670712,29.514345169067383,122933200,0.0,0.0
2015-05-29 00:00:00-04:00,29.391165935824603,29.440438911472597,29.093289643939027,29.17839813232422,203538000,0.0,0.0
2015-06-01 00:00:00-04:00,29.178399338575723,29.4270026650907,29.126887922800613,29.236629486083984,128451200,0.0,0.0
2015-06-02 00:00:00-04:00,29.08433717604509,29.263511351232445,28.963396572834935,29.106735229492188,134670400,0.0,0.0
2015-06-03 00:00:00-04:00,29.263504953092546,29.32621538807771,29.09328798602219,29.142560958862305,123934000,0.0,0.0
2015-06-04 00:00:00-04:00,29.02162214269939,29.245588971936957,28.871564777205734,28.972349166870117,153800400,0.0,0.0
2015-06-05 00:00:00-04:00,29.003702858464138,29.0462571005717,28.748380823281174,28.813329696655273,142507200,0.0,0.0
2015-06-08 00:00:00-04:00,28.869324426182363,28.938757017532883,28.40571484258142,28.622962951660156,210699200,0.0,0.0
2015-06-09 00:00:00-04:00,28.376593055853384,28.685668335394695,28.134710208960257,28.53784942626953,224301600,0.0,0.0
2015-06-10 00:00:00-04:00,28.64983372872067,28.9678661866452,28.63415612047738,28.864843368530273,156349200,0.0,0.0
2015-06-11 00:00:00-04:00,28.93203202851262,29.15599884743888,28.775255938756725,28.79989242553711,141563600,0.0,0.0
2015-06-12 00:00:00-04:00,28.71031015866142,28.741665379991314,28.468425558061032,28.481863021850586,147544800,0.0,0.0
2015-06-15 00:00:00-04:00,28.242218155111498,28.49754021576761,28.154871224293956,28.425870895385742,175955600,0.0,0.0
2015-06-16 00:00:00-04:00,28.450511634318115,28.634164402025895,28.30269438651997,28.57817268371582,125976400,0.0,0.0
2015-06-17 00:00:00-04:00,28.605042445428634,28.64087624799022,28.385554210588214,28.510976791381836,131672400,0.0,0.0
2015-06-18 00:00:00-04:00,28.495303497057716,28.737186399984573,28.49306335007991,28.640880584716797,141628800,0.0,0.0
2015-06-19 00:00:00-04:00,28.60280752953727,28.62744402087368,28.30941148928018,28.354204177856445,218867600,0.0,0.0
2015-06-22 00:00:00-04:00,28.553531460833586,28.68119248908319,28.461705946557167,28.580408096313477,136157200,0.0,0.0
2015-06-23 00:00:00-04:00,28.551292309309744,28.580407382136904,28.416910843999617,28.45050621032715,121075600,0.0,0.0
2015-06-24 00:00:00-04:00,28.490819955158216,29.070894927614322,28.47066376085023,28.69239044189453,221123600,0.0,0.0
2015-06-25 00:00:00-04:00,28.860369755432245,28.93651766774436,28.555774688720703,28.555774688720703,127752400,0.0,0.0
2015-06-26 00:00:00-04:00,28.59384163817335,28.665510947559248,28.334041032423627,28.387792587280273,176267200,0.0,0.0
2015-06-29 00:00:00-04:00,28.098877978339047,28.325084952600964,27.879391444237662,27.890588760375977,196645600,0.0,0.0
2015-06-30 00:00:00-04:00,28.12351639990226,28.246698847013032,27.964500146461074,28.092161178588867,177482800,0.0,0.0
2015-07-01 00:00:00-04:00,28.421394919452386,28.43035379891395,28.21758425634783,28.354204177856445,120955200,0.0,0.0
2015-07-02 00:00:00-04:00,28.3161344864034,28.374366357308112,28.168315516121844,28.318374633789062,108844000,0.0,0.0
2015-07-06 00:00:00-04:00,27.982410060358234,28.271327411816205,27.96225216160348,28.21981430053711,112241600,0.0,0.0
2015-07-07 00:00:00-04:00,28.195185216642784,28.253417073210287,27.72037490296042,28.150392532348633,187787200,0.0,0.0
2015-07-08 00:00:00-04:00,27.879393783927053,27.9152275908007,27.444897555238352,27.451616287231445,243046400,0.0,0.0
2015-07-09 00:00:00-04:00,27.738297167310677,27.785330006081224,26.70133114969724,26.89170265197754,314380000,0.0,0.0
2015-07-10 00:00:00-04:00,27.310522855223205,27.73829872253885,27.14702627522679,27.610637664794922,245418000,0.0,0.0
2015-07-13 00:00:00-04:00,28.002572745297982,28.166069284579958,27.843556499547745,28.143672943115234,165762000,0.0,0.0
2015-07-14 00:00:00-04:00,28.228782622685728,28.30269209496647,28.004815767579114,28.132476806640625,127072400,0.0,0.0
2015-07-15 00:00:00-04:00,28.157113514318965,28.47738618793802,28.125758291061004,28.40347671508789,134596800,0.0,0.0
2015-07-16 00:00:00-04:00,28.609522988935005,28.795417580581077,28.522176060091958,28.7819766998291,144889600,0.0,0.0
2015-07-17 00:00:00-04:00,28.909641830893467,29.030582427978516,28.737186396981723,29.030582427978516,184658800,0.0,0.0
2015-07-20 00:00:00-04:00,29.332935054699643,29.780868700287222,29.272463055655816,29.579299926757812,235600800,0.0,0.0
2015-07-21 00:00:00-04:00,29.753996440351017,29.769672342270248,29.187360601323384,29.28366470336914,307025600,0.0,0.0
2015-07-22 00:00:00-04:00,27.321714226436196,28.107838310210372,27.321714226436196,28.045127868652344,461802400,0.0,0.0
2015-07-23 00:00:00-04:00,28.264616531337147,28.463946896391388,28.00929445230741,28.031692504882812,203998000,0.0,0.0
2015-07-24 00:00:00-04:00,28.06751805590559,28.161583697615026,27.749485624184548,27.883865356445312,168649200,0.0,0.0
2015-07-27 00:00:00-04:00,27.568081608312834,27.684545339293233,27.350835176593637,27.49641227722168,177822000,0.0,0.0
2015-07-28 00:00:00-04:00,27.63302993774414,27.751733806155517,27.447138746844526,27.63302993774414,134472400,0.0,0.0
2015-07-29 00:00:00-04:00,27.58151269446135,27.659900735365955,27.384420810208464,27.545677185058594,148046800,0.0,0.0
2015-07-30 00:00:00-04:00,27.39562127278194,27.45161297761584,27.259001376288722,27.40682029724121,134513200,0.0,0.0
2015-07-31 00:00:00-04:00,27.458333054483976,27.467291932744207,27.079830273194275,27.167177200317383,171540000,0.0,0.0
2015-08-03 00:00:00-04:00,27.211972229365205,27.45161669011406,26.320583416018234,26.526634216308594,279904000,0.0,0.0
2015-08-04 00:00:00-04:00,26.298189531681697,26.36089998204292,25.36424809151999,25.675561904907227,496554400,0.0,0.0
2015-08-05 00:00:00-04:00,25.297052046399365,26.302664314819687,25.106680588053468,25.84577178955078,397250400,0.0,0.0
2015-08-06 00:00:00-04:00,26.090998360062645,26.210237793846506,25.674784626801127,25.902013778686523,211612000,0.13,0.0
2015-08-07 00:00:00-04:00,25.77827505424626,26.15399220777394,25.760276196044007,25.989755630493164,154681600,0.0,0.0
2015-08-10 00:00:00-04:00,26.216994045857348,26.99542686441503,26.216994045857348,26.934682846069336,219806400,0.0,0.0
2015-08-11 00:00:00-04:00,26.50496676412921,26.58821021293682,25.497054529831722,25.533050537109375,388331200,0.0,0.0
2015-08-12 00:00:00-04:00,25.31707190974043,25.967265841674397,24.664627690727954,25.926769256591797,404870000,0.0,0.0
2015-08-13 00:00:00-04:00,26.106749630094097,26.187742785273155,25.769278722336622,25.906517028808594,194143200,0.0,0.0
2015-08-14 00:00:00-04:00,25.719788424206296,26.167499447276672,25.6500449703895,26.088756561279297,171718000,0.0,0.0
2015-08-17 00:00:00-04:00,26.106751403327163,26.46897033957356,25.9852616623067,26.35873031616211,163538800,0.0,0.0
2015-08-18 00:00:00-04:00,26.19448893115061,26.421719796980568,26.09999749974371,26.210237503051758,138242800,0.0,0.0
2015-08-19 00:00:00-04:00,26.12024517613755,26.21473660844214,25.800773162270254,25.875017166137695,193146000,0.0,0.0
2015-08-20 00:00:00-04:00,25.66578896794144,25.72653297873886,25.114585431380863,25.344066619873047,274006400,0.0,0.0
2015-08-21 00:00:00-04:00,24.844614109204233,25.175335950800722,23.769206839568177,23.793954849243164,513102000,0.0,0.0
2015-08-24 00:00:00-04:00,21.343909004342557,24.477888664260377,20.69821409876855,23.19999885559082,648825200,0.0,0.0
2015-08-25 00:00:00-04:00,24.997592680867275,24.997592680867275,23.28549030921994,23.33948516845703,414406400,0.0,0.0
2015-08-26 00:00:00-04:00,24.09317251935836,24.72311890919554,23.63421358890838,24.678123474121094,387098400,0.0,0.0
2015-08-27 00:00:00-04:00,25.24957260310294,25.476801765236914,24.75236398414154,25.404808044433594,338464400,0.0,0.0
2015-08-28 00:00:00-04:00,25.236077255337733,25.492555040287638,25.094340074117845,25.488056182861328,212657600,0.0,0.0
2015-08-31 00:00:00-04:00,25.204574075221142,25.767025524606474,25.197824932463014,25.368810653686523,224917200,0.0,0.0
2015-09-01 00:00:00-04:00,24.781610001212645,25.170825424088193,24.153914008168282,24.234907150268555,307383600,0.0,0.0
2015-09-02 00:00:00-04:00,24.799613100120496,25.274320602416992,24.552133058895926,25.274320602416992,247555200,0.0,0.0
2015-09-03 00:00:00-04:00,25.308061952886522,25.37330651930076,24.756860284044937,24.831104278564453,212935600,0.0,0.0
2015-09-04 00:00:00-04:00,24.516138359592922,24.849108714933806,24.412647480691515,24.58363151550293,199985200,0.0,0.0
2015-09-08 00:00:00-04:00,25.141589500931207,25.32382329166875,24.819867078927306,25.267578125,219374400,0.0,0.0
2015-09-09 00:00:00-04:00,25.593796405287875,25.652290131988792,24.69612247481686,24.7816162109375,340043200,0.0,0.0
2015-09-10 00:00:00-04:00,24.808610885901718,25.485802996509893,24.725369159489954,25.326066970825195,251571200,0.0,0.0
2015-09-11 00:00:00-04:00,25.15058138902037,25.69503402709961,25.1438322456793,25.69503402709961,199662000,0.0,0.0
2015-09-14 00:00:00-04:00,26.228240764614974,26.297984206676528,25.841273828404,25.942514419555664,233453600,0.0,0.0
2015-09-15 00:00:00-04:00,26.081998945606227,26.216986951542538,25.74227778610177,26.160741806030273,173364800,0.0,0.0
2015-09-16 00:00:00-04:00,26.153997088888968,26.219241674699525,25.971763335861283,26.18999481201172,148694000,0.0,0.0
2015-09-17 00:00:00-04:00,26.02126070236914,26.20799332228111,25.58479772733292,25.629793167114258,256450400,0.0,0.0
2015-09-18 00:00:00-04:00,25.245072393985996,25.715282730750296,25.168579815483454,25.5240478515625,297141200,0.0,0.0
2015-09-21 00:00:00-04:00,25.573541233179107,25.95600923584565,25.571292663312022,25.920011520385742,200888000,0.0,0.0
2015-09-22 00:00:00-04:00,25.508303457507708,25.688288649830113,25.31481997652422,25.51280403137207,201384800,0.0,0.0
2015-09-23 00:00:00-04:00,25.564544713836543,25.809774458036703,25.490302421065618,25.71978187561035,143026800,0.0,0.0
2015-09-24 00:00:00-04:00,25.479052361198093,25.98525869950004,25.28107005570099,25.87276840209961,200878000,0.0,0.0
2015-09-25 00:00:00-04:00,26.196735101873188,26.252980237893034,25.65228088068741,25.807518005371094,224607600,0.0,0.0
2015-09-28 00:00:00-04:00,25.61403951499989,25.776025812453643,25.296817779541016,25.296817779541016,208436000,0.0,0.0
2015-09-29 00:00:00-04:00,25.38456046342395,25.537547333775397,24.26640665288749,24.5363826751709,293461600,0.0,0.0
2015-09-30 00:00:00-04:00,24.786118161528456,25.094342274470055,24.46214718798104,24.815366744995117,265892000,0.0,0.0
2015-10-01 00:00:00-04:00,24.53863693251174,24.662376964020137,24.142670548150836,24.653377532958984,255716400,0.0,0.0
2015-10-02 00:00:00-04:00,24.30015769138034,24.975099563728357,24.196666810262887,24.83336067199707,232079200,0.0,0.0
2015-10-05 00:00:00-04:00,24.720872182612375,25.056094573116695,24.53863841291139,24.923355102539062,208258800,0.0,0.0
2015-10-06 00:00:00-04:00,24.889604211847214,25.139332825717407,24.696120750353806,25.042591094970703,192787200,0.0,0.0
2015-10-07 00:00:00-04:00,25.13933631163884,25.146085456225386,24.615132723313057,24.923355102539062,187062400,0.0,0.0
2015-10-08 00:00:00-04:00,24.790620819044612,24.790620819044612,24.345158332842402,24.63538360595703,247918400,0.0,0.0
2015-10-09 00:00:00-04:00,24.747871040371894,25.26082663821048,24.633130430392388,25.224830627441406,211064400,0.0,0.0
2015-10-12 00:00:00-04:00,25.36206495786556,25.36656381482721,25.071839764562586,25.10783576965332,121868800,0.0,0.0
2015-10-13 00:00:00-04:00,24.932355576666712,25.29907341842019,24.900858422968433,25.15058708190918,132197200,0.0,0.0
2015-10-14 00:00:00-04:00,25.038090152495354,25.089834727151104,24.64887297522261,24.79511070251465,177849600,0.0,0.0
2015-10-15 00:00:00-04:00,24.957098308502896,25.220325201523774,24.85810629411592,25.166330337524414,150694000,0.0,0.0
2015-10-16 00:00:00-04:00,25.148331017941146,25.197827024230406,24.86710526990286,24.98184585571289,156930400,0.0,0.0
2015-10-19 00:00:00-04:00,24.927856702510333,25.141587633388927,24.77261950476655,25.137088775634766,119036800,0.0,0.0
2015-10-20 00:00:00-04:00,25.049335961937214,25.68603139009093,24.93234682021207,25.596038818359375,195871200,0.0,0.0
2015-10-21 00:00:00-04:00,25.64778873310942,26.003258497677987,25.580293865646503,25.593793869018555,167180800,0.0,0.0
2015-10-22 00:00:00-04:00,25.722035000555053,25.985261917114258,25.670288702098475,25.985261917114258,166616400,0.0,0.0
2015-10-23 00:00:00-04:00,26.255236426893667,26.824438810431086,26.1719946999649,26.790691375732422,237467600,0.0,0.0
2015-10-26 00:00:00-04:00,26.565708750414164,26.576956750149606,25.854769254851234,25.935762405395508,265335200,0.0,0.0
2015-10-27 00:00:00-04:00,25.96276525244846,26.219243035377602,25.645541737713682,25.77153205871582,279537600,0.0,0.0
2015-10-28 00:00:00-04:00,26.306979415400257,26.840184010508903,26.111245691925166,26.833433151245117,342205600,0.0,0.0
2015-10-29 00:00:00-04:00,26.70519978900221,27.1529124734375,26.60845805054995,27.116914749145508,204909200,0.0,0.0
2015-10-30 00:00:00-04:00,27.220405899248842,27.272152199310536,26.87393552363094,26.88518524169922,197461200,0.0,0.0
2015-11-02 00:00:00-05:00,27.177651547033655,27.30364010771382,26.9099241391229,27.26314353942871,128813200,0.0,0.0
2015-11-03 00:00:00-05:00,27.175405343196985,27.782852242259345,27.15515619777989,27.575870513916016,182076000,0.0,0.0
2015-11-04 00:00:00-05:00,27.701861208390525,27.857098374732264,27.362141731521618,27.447633743286133,179544400,0.0,0.0
2015-11-05 00:00:00-05:00,27.531235544138145,27.721029121248858,27.15391003307318,27.321107864379883,158210800,0.13,0.0
2015-11-06 00:00:00-05:00,27.364033390526618,27.522193243292147,27.25332149359075,27.35273551940918,132169200,0.0,0.0
2015-11-09 00:00:00-05:00,27.330145173068466,27.522196941177302,27.12453733684779,27.242027282714844,135485600,0.0,0.0
2015-11-10 00:00:00-05:00,26.412811886820972,26.67716553216662,26.223018332650877,26.383438110351562,236511600,0.0,0.0
2015-11-11 00:00:00-05:00,26.29306743543373,26.530307272122702,26.030971931495213,26.23432159423828,180872000,0.0,0.0
2015-11-12 00:00:00-05:00,26.268208045051107,26.39473593171521,26.130382286872063,26.146198272705078,130102400,0.0,0.0
2015-11-13 00:00:00-05:00,26.028706263207265,26.112306029374714,25.366691338599303,25.38250732421875,183249600,0.0,0.0
2015-11-16 00:00:00-05:00,25.16560532594484,25.811804359585597,25.079747351979357,25.798248291015625,152426800,0.0,0.0
2015-11-17 00:00:00-05:00,25.965440202767322,25.994813976388283,25.603930758229783,25.687530517578125,110467600,0.0,0.0
2015-11-18 00:00:00-05:00,26.15523351419247,26.54611500518527,26.096487691267434,26.500926971435547,186698800,0.0,0.0
2015-11-19 00:00:00-05:00,26.58001361401769,27.056754903032566,26.381183801900182,26.837589263916016,173183200,0.0,0.0
2015-11-20 00:00:00-05:00,26.932482380957385,27.09516208471002,26.85340244824798,26.955078125,137148400,0.0,0.0
2015-11-23 00:00:00-05:00,26.94829770139527,27.052233294745136,26.512226398875583,26.6048641204834,129930000,0.0,0.0
2015-11-24 00:00:00-05:00,26.509964520647546,26.966369860320388,26.46251656878648,26.86017608642578,171212800,0.0,0.0
2015-11-25 00:00:00-05:00,26.934740619155768,26.939260457207514,26.643273122091355,26.668127059936523,85553200,0.0,0.0
